course,geoLevel,geoName,sex,stage,value,sourceId
2022-2023,province,A Coruña,mujer,E. INFANTIL 2.º CICLO,12,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,TOTAL PRIMARIA,216,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 1.º,14,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 2.º,34,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 3.º,29,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 4.º,37,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 5.º,44,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,E. Primaria 6.º,58,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,TOTAL ESO,201,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,1º E.S.O.,56,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,2º E.S.O.,35,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,3º E.S.O.,57,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,4º E.S.O.,53,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,BACHILLERATO,63,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,A Coruña,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,TOTAL,178,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,TOTAL PRIMARIA,91,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 1.º,8,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 2.º,14,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 3.º,16,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 4.º,15,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 5.º,21,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,E. Primaria 6.º,17,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,TOTAL ESO,65,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,1º E.S.O.,19,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,2º E.S.O.,17,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,3º E.S.O.,20,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,4º E.S.O.,9,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,BACHILLERATO,17,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,total,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,TOTAL,144,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,TOTAL PRIMARIA,72,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 1.º,6,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 2.º,10,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 3.º,13,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 4.º,10,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 5.º,17,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,E. Primaria 6.º,16,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,TOTAL ESO,53,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,1º E.S.O.,15,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,2º E.S.O.,12,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,3º E.S.O.,17,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,4º E.S.O.,9,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,BACHILLERATO,15,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,TOTAL,34,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,TOTAL PRIMARIA,19,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 1.º,2,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 2.º,4,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 3.º,3,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 4.º,5,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 5.º,4,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,E. Primaria 6.º,1,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,TOTAL ESO,12,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,1º E.S.O.,4,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,2º E.S.O.,5,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,3º E.S.O.,3,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,4º E.S.O.,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,BACHILLERATO,2,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Lugo,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,TOTAL,259,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,TOTAL PRIMARIA,125,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 1.º,2,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 2.º,11,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 3.º,28,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 4.º,14,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 5.º,36,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,E. Primaria 6.º,34,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,TOTAL ESO,95,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,1º E.S.O.,25,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,2º E.S.O.,25,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,3º E.S.O.,27,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,4º E.S.O.,18,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,BACHILLERATO,36,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,total,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,TOTAL,171,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,TOTAL PRIMARIA,84,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 1.º,1,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 2.º,7,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 3.º,23,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 4.º,13,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 5.º,19,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,E. Primaria 6.º,21,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,TOTAL ESO,59,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,1º E.S.O.,18,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,2º E.S.O.,16,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,3º E.S.O.,15,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,4º E.S.O.,10,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,BACHILLERATO,26,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,TOTAL,88,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,TOTAL PRIMARIA,41,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 1.º,1,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 2.º,4,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 3.º,5,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 4.º,1,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 5.º,17,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,E. Primaria 6.º,13,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,TOTAL ESO,36,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,1º E.S.O.,7,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,2º E.S.O.,9,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,3º E.S.O.,12,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,4º E.S.O.,8,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,BACHILLERATO,10,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Ourense,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,TOTAL,828,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. INFANTIL 2.º CICLO,24,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,TOTAL PRIMARIA,418,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 1.º,21,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 2.º,58,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 3.º,69,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 4.º,83,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 5.º,94,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,E. Primaria 6.º,93,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,TOTAL ESO,319,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,1º E.S.O.,88,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,2º E.S.O.,88,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,3º E.S.O.,94,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,4º E.S.O.,49,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,BACHILLERATO,67,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,total,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,TOTAL,578,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. INFANTIL 2.º CICLO,17,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,TOTAL PRIMARIA,283,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 1.º,14,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 2.º,38,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 3.º,54,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 4.º,52,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 5.º,67,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,E. Primaria 6.º,58,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,TOTAL ESO,229,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,1º E.S.O.,73,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,2º E.S.O.,64,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,3º E.S.O.,64,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,4º E.S.O.,28,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,BACHILLERATO,49,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,TOTAL,250,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. INFANTIL 2.º CICLO,7,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,TOTAL PRIMARIA,135,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 1.º,7,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 2.º,20,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 3.º,15,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 4.º,31,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 5.º,27,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,E. Primaria 6.º,35,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,TOTAL ESO,90,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,1º E.S.O.,15,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,2º E.S.O.,24,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,3º E.S.O.,30,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,4º E.S.O.,21,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,BACHILLERATO,18,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Pontevedra,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,TOTAL,5376,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. INFANTIL 2.º CICLO,39,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,TOTAL PRIMARIA,2398,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 1.º,186,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 2.º,268,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 3.º,402,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 4.º,486,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 5.º,506,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,E. Primaria 6.º,550,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,TOTAL ESO,2241,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,1º E.S.O.,588,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,2º E.S.O.,564,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,3º E.S.O.,549,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,4º E.S.O.,540,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,BACHILLERATO,652,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,FP BÁSICA,3,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,FP GRADO MEDIO,13,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,total,FP GRADO SUPERIOR,30,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,TOTAL,3660,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. INFANTIL 2.º CICLO,29,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,TOTAL PRIMARIA,1593,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 1.º,122,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 2.º,175,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 3.º,274,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 4.º,318,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 5.º,333,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,E. Primaria 6.º,371,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,TOTAL ESO,1548,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,1º E.S.O.,389,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,2º E.S.O.,383,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,3º E.S.O.,395,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,4º E.S.O.,381,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,BACHILLERATO,451,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,FP BÁSICA,3,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,FP GRADO MEDIO,12,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,hombre,FP GRADO SUPERIOR,24,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,TOTAL,1716,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. INFANTIL 2.º CICLO,10,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,TOTAL PRIMARIA,805,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 1.º,64,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 2.º,93,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 3.º,128,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 4.º,168,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 5.º,173,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,E. Primaria 6.º,179,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,TOTAL ESO,693,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,1º E.S.O.,199,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,2º E.S.O.,181,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,3º E.S.O.,154,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,4º E.S.O.,159,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,BACHILLERATO,201,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,FP GRADO MEDIO,1,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad de Madrid,mujer,FP GRADO SUPERIOR,6,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,TOTAL,3185,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,TOTAL PRIMARIA,300,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 1.º,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 2.º,3,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 3.º,15,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 4.º,66,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 5.º,76,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,E. Primaria 6.º,138,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,TOTAL ESO,1739,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,1º E.S.O.,219,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,2º E.S.O.,483,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,3º E.S.O.,530,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,4º E.S.O.,507,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,BACHILLERATO,959,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,FP BÁSICA,3,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,FP GRADO MEDIO,53,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,total,FP GRADO SUPERIOR,129,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,TOTAL,2078,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,TOTAL PRIMARIA,217,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 1.º,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 2.º,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 3.º,9,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 4.º,48,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 5.º,52,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,E. Primaria 6.º,104,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,TOTAL ESO,1122,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,1º E.S.O.,137,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,2º E.S.O.,326,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,3º E.S.O.,335,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,4º E.S.O.,324,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,BACHILLERATO,593,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,FP BÁSICA,3,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,FP GRADO MEDIO,38,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,hombre,FP GRADO SUPERIOR,103,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,TOTAL,1107,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. INFANTIL 2.º CICLO,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,TOTAL PRIMARIA,83,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 1.º,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 2.º,1,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 3.º,6,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 4.º,18,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 5.º,24,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,E. Primaria 6.º,34,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,TOTAL ESO,617,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,1º E.S.O.,82,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,2º E.S.O.,157,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,3º E.S.O.,195,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,4º E.S.O.,183,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,BACHILLERATO,366,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,FP GRADO MEDIO,15,educabase-otros-03-2022-2023
2022-2023,ccaa,Región de Murcia,mujer,FP GRADO SUPERIOR,26,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,TOTAL,846,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. INFANTIL 2.º CICLO,11,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,TOTAL PRIMARIA,467,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 1.º,36,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 2.º,51,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 3.º,71,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 4.º,95,educabase-otros-03-2022-2023
