course,geoLevel,geoName,sex,stage,value,sourceId
2024-2025,province,Ourense,total,Otros programas formativos,3,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,TOTAL,19872,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,E. Infantil - Primer ciclo,1264,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,E. Infantil - Segundo ciclo,2432,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,E. Primaria,6408,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Educación Especial,89,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,ESO,4916,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Bachillerato (1),1470,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Bachillerato a distancia,66,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Ciclos Formativos de FP Grado Básico,412,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Ciclos Formativos de FP Grado Medio (1),1022,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Ciclos Formativos de FP Grado Medio a distancia,226,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Ciclos Formativos de FP Grado Superior (1),1117,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Ciclos Formativos de FP Grado Superior a distancia,326,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Curso de Especialización para titulados de GS presencial,123,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,hombre,Otros programas formativos,1,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,TOTAL,18788,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,E. Infantil - Primer ciclo,1181,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,E. Infantil - Segundo ciclo,2232,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,E. Primaria,5942,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Educación Especial,34,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,ESO,4557,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Bachillerato (1),1832,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Bachillerato a distancia,74,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Ciclos Formativos de FP Grado Básico,206,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Ciclos Formativos de FP Grado Medio (1),881,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Ciclos Formativos de FP Grado Medio a distancia,310,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Curso de Especialización para titulados de GM presencial,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Ciclos Formativos de FP Grado Superior (1),916,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Ciclos Formativos de FP Grado Superior a distancia,592,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Curso de Especialización para titulados de GS presencial,29,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Ourense,mujer,Otros programas formativos,2,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,TOTAL,148577,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,E. Infantil - Primer ciclo,10089,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,E. Infantil - Segundo ciclo,17798,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,E. Primaria,45800,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Educación Especial,539,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,ESO,36481,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Bachillerato (1),12761,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Bachillerato a distancia,464,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Ciclos Formativos de FP Grado Básico,2014,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Ciclos Formativos de FP Grado Medio (1),7941,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Ciclos Formativos de FP Grado Medio a distancia,1244,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Curso de Especialización para titulados de GM presencial,42,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Ciclos Formativos de FP Grado Superior (1),9044,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Ciclos Formativos de FP Grado Superior a distancia,4082,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Curso de Especialización para titulados de GS presencial,198,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,total,Otros programas formativos,80,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,TOTAL,76953,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,E. Infantil - Primer ciclo,5154,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,E. Infantil - Segundo ciclo,9079,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,E. Primaria,23861,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Educación Especial,360,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,ESO,18872,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Bachillerato (1),5833,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Bachillerato a distancia,260,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Ciclos Formativos de FP Grado Básico,1422,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Ciclos Formativos de FP Grado Medio (1),4716,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Ciclos Formativos de FP Grado Medio a distancia,393,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Curso de Especialización para titulados de GM presencial,36,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Ciclos Formativos de FP Grado Superior (1),5005,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Ciclos Formativos de FP Grado Superior a distancia,1753,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Curso de Especialización para titulados de GS presencial,155,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,hombre,Otros programas formativos,54,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,TOTAL,71624,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,E. Infantil - Primer ciclo,4935,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,E. Infantil - Segundo ciclo,8719,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,E. Primaria,21939,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Educación Especial,179,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,ESO,17609,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Bachillerato (1),6928,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Bachillerato a distancia,204,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Ciclos Formativos de FP Grado Básico,592,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Ciclos Formativos de FP Grado Medio (1),3225,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Ciclos Formativos de FP Grado Medio a distancia,851,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Curso de Especialización para titulados de GM presencial,6,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Ciclos Formativos de FP Grado Superior (1),4039,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Ciclos Formativos de FP Grado Superior a distancia,2329,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Curso de Especialización para titulados de GS presencial,43,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,province,Pontevedra,mujer,Otros programas formativos,26,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,TOTAL,1259864,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,E. Infantil - Primer ciclo,87189,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,E. Infantil - Segundo ciclo,159467,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,E. Primaria,405158,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Educación Especial,6996,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,ESO,307150,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Bachillerato (1),109384,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Bachillerato a distancia,2366,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Ciclos Formativos de FP Grado Básico,13035,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Ciclos Formativos de FP Grado Medio (1),49359,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Ciclos Formativos de FP Grado Medio a distancia,13531,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Curso de Especialización para titulados de GM presencial,25,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Ciclos Formativos de FP Grado Superior (1),66303,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Ciclos Formativos de FP Grado Superior a distancia,37964,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Curso de Especialización para titulados de GS presencial,364,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,total,Otros programas formativos,1573,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,TOTAL,645233,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,E. Infantil - Primer ciclo,45136,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,E. Infantil - Segundo ciclo,81893,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,E. Primaria,208008,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Educación Especial,4495,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,ESO,157729,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Bachillerato (1),51941,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Bachillerato a distancia,1153,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Ciclos Formativos de FP Grado Básico,8677,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Ciclos Formativos de FP Grado Medio (1),28062,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Ciclos Formativos de FP Grado Medio a distancia,4650,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Curso de Especialización para titulados de GM presencial,15,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Ciclos Formativos de FP Grado Superior (1),37027,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Ciclos Formativos de FP Grado Superior a distancia,15079,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Curso de Especialización para titulados de GS presencial,298,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,hombre,Otros programas formativos,1070,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,TOTAL,614631,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,E. Infantil - Primer ciclo,42053,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,E. Infantil - Segundo ciclo,77574,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,E. Primaria,197150,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Educación Especial,2501,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,ESO,149421,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Bachillerato (1),57443,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Bachillerato a distancia,1213,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Ciclos Formativos de FP Grado Básico,4358,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Ciclos Formativos de FP Grado Medio (1),21297,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Ciclos Formativos de FP Grado Medio a distancia,8881,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Curso de Especialización para titulados de GM presencial,10,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Ciclos Formativos de FP Grado Superior (1),29276,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Ciclos Formativos de FP Grado Superior a distancia,22885,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Curso de Especialización para titulados de GS presencial,66,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad de Madrid,mujer,Otros programas formativos,503,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,TOTAL,312551,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,E. Infantil - Primer ciclo,14128,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,E. Infantil - Segundo ciclo,43257,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,E. Primaria,105778,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Educación Especial,2113,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,ESO,79504,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Bachillerato (1),25723,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Bachillerato a distancia,1028,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Ciclos Formativos de FP Grado Básico,5330,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Ciclos Formativos de FP Grado Medio (1),13073,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Ciclos Formativos de FP Grado Medio a distancia,2554,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Curso de Especialización para titulados de GM presencial,20,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Ciclos Formativos de FP Grado Superior (1),14653,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Ciclos Formativos de FP Grado Superior a distancia,4499,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Curso de Especialización para titulados de GS presencial,234,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,total,Otros programas formativos,657,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,TOTAL,164890,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,E. Infantil - Primer ciclo,7394,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,E. Infantil - Segundo ciclo,23178,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,E. Primaria,56342,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Educación Especial,1442,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,ESO,41810,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Bachillerato (1),11843,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Bachillerato a distancia,523,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Ciclos Formativos de FP Grado Básico,3509,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Ciclos Formativos de FP Grado Medio (1),7501,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Ciclos Formativos de FP Grado Medio a distancia,1120,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Curso de Especialización para titulados de GM presencial,8,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Ciclos Formativos de FP Grado Superior (1),7815,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Ciclos Formativos de FP Grado Superior a distancia,1784,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Curso de Especialización para titulados de GS presencial,182,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,hombre,Otros programas formativos,439,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,TOTAL,147661,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,E. Infantil - Primer ciclo,6734,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,E. Infantil - Segundo ciclo,20079,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,E. Primaria,49436,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Educación Especial,671,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,ESO,37694,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Bachillerato (1),13880,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Bachillerato a distancia,505,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Ciclos Formativos de FP Grado Básico,1821,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Ciclos Formativos de FP Grado Medio (1),5572,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Ciclos Formativos de FP Grado Medio a distancia,1434,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Curso de Especialización para titulados de GM presencial,12,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Ciclos Formativos de FP Grado Superior (1),6838,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Ciclos Formativos de FP Grado Superior a distancia,2715,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Curso de Especialización para titulados de GS presencial,52,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Región de Murcia,mujer,Otros programas formativos,218,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,TOTAL,119005,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,E. Infantil - Primer ciclo,6027,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,E. Infantil - Segundo ciclo,16241,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,E. Primaria,40943,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Educación Especial,818,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,ESO,30793,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Bachillerato (1),9297,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Bachillerato a distancia,140,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Ciclos Formativos de FP Grado Básico,1340,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Ciclos Formativos de FP Grado Medio (1),5543,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Ciclos Formativos de FP Grado Medio a distancia,573,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Curso de Especialización para titulados de GM presencial,31,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Ciclos Formativos de FP Grado Superior (1),5577,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Ciclos Formativos de FP Grado Superior a distancia,1319,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Curso de Especialización para titulados de GS presencial,107,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,total,Otros programas formativos,256,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,TOTAL,61667,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,E. Infantil - Primer ciclo,3175,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,E. Infantil - Segundo ciclo,8425,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria,20942,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Educación Especial,508,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,ESO,15783,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Bachillerato (1),4105,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Bachillerato a distancia,66,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Ciclos Formativos de FP Grado Básico,960,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Ciclos Formativos de FP Grado Medio (1),3405,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Ciclos Formativos de FP Grado Medio a distancia,244,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Curso de Especialización para titulados de GM presencial,30,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Ciclos Formativos de FP Grado Superior (1),3170,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Ciclos Formativos de FP Grado Superior a distancia,624,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Curso de Especialización para titulados de GS presencial,81,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Curso de Especialización para titulados de GS a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,hombre,Otros programas formativos,149,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,TOTAL,57338,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,E. Infantil - Primer ciclo,2852,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,E. Infantil - Segundo ciclo,7816,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria,20001,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Educación Especial,310,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,ESO,15010,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Bachillerato (1),5192,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Bachillerato a distancia,74,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Ciclos Formativos de FP Grado Básico,380,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Ciclos Formativos de FP Grado Medio (1),2138,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Ciclos Formativos de FP Grado Medio a distancia,329,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Curso de Especialización para titulados de GM presencial,1,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Curso de Especialización para titulados de GM a distancia,0,educabase-general-1-01-2024-2025
2024-2025,ccaa,Comunidad Foral de Navarra,mujer,Ciclos Formativos de FP Grado Superior (1),2407,educabase-general-1-01-2024-2025
